"gender","MaritalStatus","Familysize","ProductCategory","Sales","Quantity","Age","year","month","pred"
"F","Yes",4,"Furniture",1212.96,8,21,2014,5,6
"F","Yes",4,"Technology",2.97,3,22,2014,7,4
"F","Yes",4,"Office Supplies",6.54,3,22,2014,7,5
"F","Yes",4,"Office Supplies",23.68,2,22,2015,1,5
"F","Yes",4,"Furniture",452.45,5,22,2015,1,6
"F","Yes",4,"Technology",62.982,3,22,2015,1,4
"F","Yes",4,"Technology",1188,9,22,2015,1,4
"F","Yes",4,"Technology",89.584,2,22,2015,1,4
"F","Yes",4,"Office Supplies",5.28,3,22,2015,2,5
"F","Yes",4,"Furniture",21.36,8,23,2015,9,6
"F","Yes",4,"Furniture",661.176,2,24,2016,10,6
"F","Yes",4,"Technology",100,4,24,2016,10,4
"F","Yes",4,"Technology",359.98,2,24,2016,10,4
"F","Yes",4,"Office Supplies",21.336,7,24,2017,2,5
"F","Yes",4,"Office Supplies",1247.64,3,25,2017,11,5
"F","Yes",4,"Office Supplies",559.62,9,25,2017,12,5
"F","Yes",4,"Office Supplies",109.92,2,25,2017,12,5
"F","Yes",4,"Office Supplies",8.56,2,25,2017,12,5
"F","Yes",4,"Office Supplies",26.4,5,32,2015,9,5
"F","Yes",4,"Office Supplies",41.88,6,32,2015,9,5
"F","Yes",4,"Office Supplies",15.08,2,32,2015,9,5
"F","Yes",4,"Furniture",24.288,3,32,2015,9,6
"F","Yes",4,"Furniture",6.688,4,32,2015,12,6
"F","Yes",4,"Furniture",23.076,3,32,2016,1,6
"F","Yes",4,"Office Supplies",25.92,5,32,2016,1,5
"F","Yes",4,"Office Supplies",7.152,3,33,2016,5,5
"F","Yes",4,"Technology",179.7,6,33,2016,5,4
"F","Yes",4,"Office Supplies",15.712,4,33,2016,8,5
"F","Yes",4,"Office Supplies",22.92,3,33,2016,10,5
"F","Yes",4,"Technology",1649.95,5,33,2016,12,4
"F","Yes",4,"Furniture",111.9,6,33,2016,12,6
"F","Yes",4,"Office Supplies",5.553,3,33,2016,12,5
"F","Yes",4,"Office Supplies",5.76,2,34,2017,4,5
"F","Yes",4,"Office Supplies",29.932,7,28,2014,7,5
"F","Yes",4,"Technology",38.272,4,28,2014,7,4
"F","Yes",4,"Technology",339.96,5,29,2015,11,4
"F","Yes",4,"Furniture",63.98,7,29,2015,11,6
"F","Yes",4,"Office Supplies",64.384,4,30,2016,6,5
"F","Yes",4,"Furniture",6.984,2,30,2016,6,6
"F","Yes",4,"Office Supplies",11.264,8,30,2016,6,5
"F","Yes",4,"Office Supplies",15.552,3,30,2016,6,5
"F","Yes",4,"Furniture",379.372,2,30,2016,6,6
"F","Yes",4,"Office Supplies",67.536,9,30,2016,6,5
"F","Yes",4,"Office Supplies",1.524,2,30,2016,6,5
"F","Yes",4,"Office Supplies",4.928,2,30,2016,10,5
"F","Yes",4,"Office Supplies",1117.92,4,30,2016,11,5
"F","Yes",4,"Office Supplies",6.672,3,31,2017,8,5
"F","Yes",4,"Technology",689.408,4,31,2017,8,4
"F","Yes",4,"Office Supplies",15.28,2,31,2017,11,5
"M","Yes",4,"Office Supplies",2934.33,7,42,2014,11,2
"M","Yes",4,"Furniture",124.41,3,42,2014,11,1
"M","Yes",4,"Office Supplies",57.75,5,42,2014,11,2
"M","Yes",4,"Office Supplies",15.7,5,43,2015,11,2
"M","Yes",4,"Technology",1199.976,3,43,2016,4,3
"M","Yes",4,"Office Supplies",41.92,4,44,2016,9,2
"M","Yes",4,"Technology",329.584,2,44,2016,9,3
"M","Yes",4,"Office Supplies",750.68,2,45,2017,12,2
"M","Yes",4,"Technology",135.95,1,49,2016,6,3
"M","Yes",4,"Furniture",217.584,2,49,2016,11,1
"M","Yes",4,"Technology",82.95,5,49,2016,11,3
"M","Yes",4,"Office Supplies",87.71,7,49,2016,11,2
"M","Yes",4,"Office Supplies",1101.48,4,49,2016,11,2
"M","Yes",4,"Office Supplies",11.232,3,49,2016,12,2
"M","Yes",4,"Office Supplies",6.57,3,50,2017,9,2
"M","Yes",4,"Furniture",80.96,4,50,2017,9,1
"M","Yes",4,"Technology",455.712,2,50,2017,9,3
"M","Yes",4,"Office Supplies",25.98,1,50,2017,9,2
"M","Yes",4,"Office Supplies",6.12,3,29,2014,3,2
"M","Yes",4,"Furniture",1184.72,4,29,2014,3,1
"M","Yes",4,"Technology",239.976,3,30,2014,9,3
"M","Yes",4,"Furniture",63.94,1,32,2016,9,1
"M","Yes",4,"Office Supplies",60.6,5,32,2016,9,2
"M","Yes",4,"Office Supplies",22.72,4,32,2016,9,2
"M","Yes",4,"Office Supplies",176.04,4,32,2017,3,2
"M","Yes",4,"Office Supplies",16.02,9,32,2017,3,2
"M","Yes",4,"Office Supplies",185.92,4,32,2017,3,2
"M","Yes",4,"Technology",211.168,4,32,2017,3,3
"M","Yes",4,"Technology",479.984,2,32,2017,3,3
"M","Yes",4,"Office Supplies",146.86,7,32,2017,4,2
"M","Yes",4,"Office Supplies",36.56,4,32,2017,4,2
"F","Yes",4,"Office Supplies",19.456,4,27,2014,2,5
"F","Yes",4,"Furniture",185.58,6,29,2016,7,6
"F","Yes",4,"Office Supplies",77.56,2,29,2016,7,5
"F","Yes",4,"Office Supplies",87.92,4,29,2016,7,5
"F","Yes",4,"Office Supplies",245.94,6,29,2016,7,5
"F","Yes",4,"Office Supplies",8.6,1,29,2016,7,5
"F","Yes",4,"Furniture",504.9,5,29,2016,7,6
"F","Yes",4,"Technology",125.7,6,30,2016,10,4
"F","Yes",4,"Technology",191.98,2,30,2016,10,4
"F","Yes",4,"Office Supplies",20.86,7,30,2016,10,5
"F","Yes",4,"Office Supplies",18.368,2,30,2017,2,5
"F","Yes",4,"Furniture",600.558,3,30,2017,2,6
"F","Yes",4,"Office Supplies",50.352,3,30,2017,2,5
"F","Yes",4,"Office Supplies",28.032,6,30,2017,2,5
"F","Yes",4,"Furniture",7.692,1,30,2017,2,6
"F","Yes",4,"Office Supplies",39.624,3,31,2017,10,5
"F","Yes",4,"Office Supplies",294.62,5,31,2017,12,5
"F","Yes",4,"Furniture",8.752,4,31,2017,12,6
"F","Yes",2,"Office Supplies",10.368,2,22,2014,9,5
"F","Yes",2,"Office Supplies",166.84,5,22,2014,9,5
"F","Yes",2,"Technology",15.216,1,22,2014,9,4
"F","Yes",2,"Office Supplies",12.576,4,23,2015,4,5
"F","Yes",2,"Technology",49.616,2,25,2017,3,4
"F","Yes",2,"Office Supplies",10.68,1,26,2017,12,5
"F","Yes",4,"Furniture",337.176,2,59,2016,6,6
"F","Yes",4,"Office Supplies",20.1,3,59,2016,9,5
"F","Yes",4,"Technology",73.584,2,59,2016,9,4
"F","Yes",4,"Office Supplies",6.48,1,59,2016,9,5
"F","Yes",4,"Office Supplies",129.3,2,60,2017,6,5
"F","Yes",4,"Office Supplies",11.568,3,60,2017,6,5
"F","Yes",4,"Office Supplies",81.36,5,60,2017,11,5
"F","Yes",4,"Office Supplies",20.232,8,60,2017,11,5
"F","Yes",4,"Office Supplies",389.056,4,60,2017,11,5
"F","Yes",4,"Office Supplies",20.736,4,60,2017,11,5
"F","Yes",4,"Office Supplies",41.472,8,60,2017,11,5
"M","Yes",2,"Office Supplies",5.248,4,19,2014,6,2
"M","Yes",2,"Office Supplies",48.94,1,19,2014,9,2
"M","Yes",2,"Office Supplies",43.176,3,19,2014,11,2
"M","Yes",2,"Technology",1983.968,4,19,2014,11,3
"M","Yes",2,"Office Supplies",8.652,3,20,2015,4,2
"M","Yes",2,"Office Supplies",23.832,3,20,2015,4,2
"M","Yes",2,"Office Supplies",12.176,4,20,2015,4,2
"M","Yes",2,"Office Supplies",2.88,5,20,2015,7,2
"M","Yes",2,"Furniture",384.944,4,20,2015,7,1
"M","Yes",2,"Technology",153.584,2,20,2015,7,3
"M","Yes",2,"Furniture",913.43,5,20,2015,7,1
"M","Yes",2,"Office Supplies",63.77,7,20,2015,11,2
"M","Yes",2,"Technology",50.97,3,20,2015,11,3
"M","Yes",2,"Office Supplies",96.08,2,20,2015,11,2
"M","Yes",2,"Office Supplies",118.25,5,21,2016,9,2
"M","Yes",2,"Furniture",368.97,3,21,2016,9,1
"M","Yes",2,"Office Supplies",200.064,3,22,2017,8,2
"M","Yes",2,"Office Supplies",21.38,5,22,2017,8,2
"M","Yes",2,"Office Supplies",6.744,4,22,2017,8,2
"M","Yes",2,"Office Supplies",46.672,2,22,2017,12,2
"M","Yes",2,"Furniture",119.833,1,22,2017,12,1
"M","Yes",2,"Technology",119.98,2,22,2017,12,3
"M","Yes",4,"Office Supplies",122.48,2,33,2014,12,2
"M","Yes",4,"Furniture",2244.48,7,33,2014,12,1
"M","Yes",4,"Office Supplies",62.31,3,33,2014,12,2
"M","Yes",4,"Furniture",455.1,2,33,2014,12,1
"M","Yes",4,"Office Supplies",79.36,4,34,2015,2,2
"M","Yes",4,"Office Supplies",8.26,2,34,2015,6,2
"M","Yes",4,"Office Supplies",29.84,2,34,2015,6,2
"M","Yes",4,"Technology",67.98,2,34,2015,6,3
"M","Yes",4,"Office Supplies",12.9,2,35,2016,11,2
"M","Yes",4,"Office Supplies",348.208,7,36,2017,1,2
"M","Yes",4,"Office Supplies",35.784,7,36,2017,1,2
"M","Yes",4,"Office Supplies",16.98,1,36,2017,4,2
"M","Yes",4,"Technology",3359.952,6,36,2017,5,3
"M","Yes",4,"Furniture",268.935,3,41,2014,6,1
"M","Yes",4,"Office Supplies",182.94,3,41,2014,9,2
"M","Yes",4,"Furniture",366.744,4,43,2016,5,1
"M","Yes",4,"Furniture",120.98,1,43,2016,10,1
"M","Yes",4,"Office Supplies",315.98,1,43,2016,10,2
"M","Yes",4,"Office Supplies",4.554,3,44,2017,6,2
"M","Yes",4,"Office Supplies",5.2,2,44,2017,6,2
"M","Yes",4,"Technology",205.992,1,44,2017,6,3
"M","Yes",4,"Office Supplies",15.552,3,44,2017,6,2
"M","Yes",4,"Technology",503.96,5,44,2017,6,3
"M","Yes",4,"Office Supplies",24.472,7,44,2017,6,2
"M","Yes",4,"Furniture",241.568,2,44,2017,6,1
"M","Yes",4,"Technology",110.4,2,44,2017,6,3
"M","Yes",4,"Furniture",103.936,4,40,2014,9,1
"M","Yes",4,"Furniture",43.13,1,41,2015,3,1
"M","Yes",4,"Furniture",10.02,3,41,2015,8,1
"M","Yes",4,"Office Supplies",144.12,3,41,2015,8,2
"M","Yes",4,"Office Supplies",64.784,1,41,2015,11,2
"M","Yes",4,"Office Supplies",15.552,3,41,2015,11,2
"M","Yes",4,"Office Supplies",223.888,7,41,2015,11,2
"M","Yes",4,"Office Supplies",62.04,4,43,2017,12,2
"M","Yes",4,"Technology",494.97,3,43,2017,12,3
"M","Yes",4,"Office Supplies",367.96,4,43,2017,12,2
"M","Yes",4,"Office Supplies",44.96,2,43,2017,12,2
"M","Yes",4,"Office Supplies",182.94,3,43,2017,12,2
"F","Yes",4,"Office Supplies",19.98,1,79,2015,10,5
"F","Yes",4,"Office Supplies",398.352,3,79,2015,10,5
"F","Yes",4,"Office Supplies",5.04,3,79,2015,10,5
"F","Yes",4,"Office Supplies",17.45,5,79,2015,10,5
"F","Yes",4,"Furniture",323.136,4,79,2015,10,6
"F","Yes",4,"Office Supplies",29.7,3,79,2015,10,5
"F","Yes",4,"Technology",1295.84,4,79,2015,10,4
"F","Yes",4,"Office Supplies",46.84,2,79,2015,10,5
"F","Yes",4,"Furniture",425.833,1,79,2015,10,6
"F","Yes",4,"Office Supplies",4.98,1,80,2015,12,5
"F","Yes",4,"Office Supplies",839.43,3,82,2017,12,5
"F","Yes",4,"Furniture",127.95,3,60,2014,9,6
"F","Yes",4,"Furniture",273.96,2,62,2016,11,6
"F","Yes",4,"Technology",89.97,3,62,2016,11,4
"F","Yes",4,"Furniture",756.8,5,62,2016,11,6
"F","Yes",4,"Office Supplies",10.36,2,62,2017,6,5
"F","Yes",4,"Furniture",1403.92,5,65,2014,12,6
"F","Yes",4,"Furniture",692.472,11,66,2015,11,6
"M","Yes",3,"Office Supplies",727.296,8,23,2016,8,2
"M","Yes",3,"Furniture",22.608,3,23,2016,8,1
"M","Yes",3,"Technology",666.4,7,23,2016,8,3
"M","Yes",3,"Office Supplies",14.4,5,24,2017,1,2
"M","Yes",3,"Technology",619.95,5,24,2017,1,3
"M","Yes",3,"Office Supplies",89.52,4,24,2017,1,2
"M","Yes",3,"Technology",350.973,3,24,2017,1,3
"M","Yes",3,"Technology",164.99,1,24,2017,1,3
"M","Yes",3,"Office Supplies",5.248,2,24,2017,3,2
"M","Yes",3,"Technology",35.91,3,24,2017,3,3
"M","Yes",3,"Furniture",6.696,1,24,2017,3,1
"M","Yes",3,"Furniture",43.872,2,24,2017,3,1
"M","Yes",3,"Office Supplies",4.842,3,24,2017,4,2
"M","Yes",3,"Furniture",220.704,6,24,2017,4,1
"M","Yes",3,"Furniture",458.43,5,24,2017,5,1
"M","Yes",3,"Office Supplies",29.84,2,24,2017,5,2
"M","Yes",3,"Technology",1169.694,3,24,2017,9,3
"M","Yes",3,"Technology",52.44,4,24,2017,11,3
"M","Yes",3,"Office Supplies",96.08,2,24,2017,12,2
"M","Yes",3,"Office Supplies",3.62,2,24,2017,12,2
"M","Yes",3,"Office Supplies",629.1,6,24,2017,12,2
"M","Yes",3,"Technology",90.48,2,24,2017,12,3
"F","Yes",4,"Furniture",244.006,2,36,2015,5,6
"F","Yes",4,"Office Supplies",15.936,4,36,2015,5,5
"F","Yes",4,"Office Supplies",89.568,2,37,2016,1,5
"F","Yes",4,"Furniture",315.776,8,37,2016,1,6
"F","Yes",4,"Office Supplies",35.952,3,38,2016,9,5
"F","Yes",4,"Furniture",2396.2656,4,38,2016,9,6
"F","Yes",4,"Office Supplies",131.136,4,38,2016,9,5
"F","Yes",4,"Technology",57.584,2,38,2016,9,4
"F","Yes",4,"Office Supplies",49.12,4,38,2017,6,5
"F","Yes",4,"Office Supplies",34.848,2,39,2017,7,5
"F","Yes",4,"Technology",22,5,39,2017,7,4
"F","Yes",4,"Office Supplies",4.368,3,39,2017,7,5
"F","Yes",4,"Technology",13.48,1,39,2017,9,4
"F","Yes",4,"Office Supplies",40.29,3,39,2017,9,5
"F","Yes",4,"Office Supplies",38.71,7,39,2017,9,5
"F","Yes",4,"Office Supplies",211.96,4,76,2014,9,5
"F","Yes",4,"Furniture",107.772,2,77,2015,3,6
"F","Yes",4,"Office Supplies",7.9,2,79,2017,3,5
"F","Yes",4,"Office Supplies",221.16,4,79,2017,3,5
"F","Yes",4,"Office Supplies",127.96,2,79,2017,3,5
"F","Yes",4,"Office Supplies",18.69,3,79,2017,3,5
"F","Yes",3,"Office Supplies",30.96,8,17,2014,8,5
"F","Yes",3,"Technology",99.98,2,17,2014,10,4
"F","Yes",3,"Office Supplies",31.05,3,17,2014,12,5
"F","Yes",3,"Furniture",60.84,3,17,2015,6,6
"F","Yes",3,"Office Supplies",450.04,2,17,2015,6,5
"F","Yes",3,"Office Supplies",34.6,2,17,2015,6,5
"F","Yes",3,"Technology",467.97,3,17,2015,6,4
"F","Yes",3,"Office Supplies",33.02,2,17,2015,6,5
"F","Yes",3,"Office Supplies",9.872,2,18,2015,11,5
"F","Yes",3,"Furniture",683.332,4,18,2015,11,6
"F","Yes",3,"Office Supplies",29.96,7,18,2015,11,5
"F","Yes",3,"Technology",24,2,20,2017,10,4
"F","Yes",3,"Office Supplies",15.552,3,20,2017,10,5
"F","Yes",3,"Technology",26.176,2,20,2017,10,4
"F","Yes",3,"Technology",179.95,5,20,2017,12,4
"F","Yes",3,"Technology",1199.976,3,20,2017,12,4
"F","Yes",3,"Office Supplies",27.15,5,20,2017,12,5
"F","Yes",3,"Furniture",1004.024,7,20,2017,12,6
"F","Yes",3,"Office Supplies",9.68,1,20,2017,12,5
"F","Yes",3,"Office Supplies",28.35,9,20,2017,12,5
"F","Yes",3,"Office Supplies",55.98,1,20,2017,12,5
"F","Yes",3,"Furniture",1336.829,13,20,2017,12,6
"F","Yes",3,"Furniture",113.568,2,20,2017,12,6
"F","Yes",2,"Office Supplies",14.352,3,67,2014,10,5
"F","Yes",2,"Technology",179.97,3,67,2014,10,4
"F","Yes",2,"Technology",279.96,4,67,2014,11,4
"F","Yes",2,"Office Supplies",12.912,3,67,2014,11,5
"F","Yes",2,"Office Supplies",17.088,4,67,2014,11,5
"F","Yes",2,"Office Supplies",93.15,9,67,2014,11,5
"F","Yes",2,"Office Supplies",11.52,4,67,2014,11,5
"F","Yes",2,"Technology",47.976,3,69,2015,12,4
"F","Yes",2,"Office Supplies",13.38,2,69,2016,5,5
"F","Yes",2,"Office Supplies",173.488,7,69,2016,6,5
"F","Yes",2,"Furniture",126.3,3,70,2017,11,6
"F","Yes",2,"Technology",38.04,2,70,2017,11,4
"M","Yes",2,"Office Supplies",10.368,2,18,2014,7,2
"M","Yes",2,"Office Supplies",14.352,3,18,2014,7,2
"M","Yes",2,"Office Supplies",25.96,2,18,2014,9,2
"M","Yes",2,"Office Supplies",36.27,3,18,2014,9,2
"M","Yes",2,"Office Supplies",6.48,1,18,2014,9,2
"M","Yes",2,"Furniture",435.999,3,18,2014,9,1
"M","Yes",2,"Technology",83.984,2,18,2014,9,3
"M","Yes",2,"Technology",619.95,5,19,2015,10,3
"M","Yes",2,"Technology",29.16,3,19,2015,10,3
"M","Yes",2,"Office Supplies",57.96,7,19,2015,10,2
"M","Yes",2,"Office Supplies",29.403,3,19,2015,10,2
"M","Yes",2,"Office Supplies",60.45,3,20,2015,11,2
"M","Yes",2,"Office Supplies",11.52,4,20,2015,11,2
"M","Yes",2,"Furniture",186.048,4,20,2015,11,1
"M","Yes",2,"Office Supplies",2.907,3,20,2016,9,2
"M","Yes",2,"Office Supplies",221.92,4,21,2017,3,2
"M","Yes",2,"Technology",26,2,21,2017,3,3
"M","Yes",2,"Office Supplies",180.96,2,21,2017,5,2
"M","Yes",2,"Office Supplies",914.97,3,21,2017,5,2
"M","Yes",2,"Technology",587.97,3,21,2017,5,3
"M","Yes",2,"Office Supplies",530.34,2,21,2017,5,2
"M","Yes",2,"Office Supplies",14.94,3,21,2017,5,2
"M","Yes",2,"Office Supplies",9.64,2,22,2017,11,2
"M","Yes",2,"Technology",826.62,3,22,2017,11,3
"M","Yes",2,"Office Supplies",1633.14,9,22,2017,11,2
"M","Yes",2,"Office Supplies",544.38,3,22,2017,11,2
"M","Yes",2,"Office Supplies",1.824,1,22,2017,11,2
"M","Yes",2,"Furniture",46.94,1,22,2017,11,1
"M","Yes",2,"Technology",143.73,9,22,2017,11,3
"F","Yes",4,"Technology",73.98,2,37,2015,12,4
"F","Yes",4,"Furniture",160.98,1,37,2015,12,6
"F","Yes",4,"Office Supplies",17.34,3,37,2015,12,5
"F","Yes",4,"Office Supplies",3.28,1,37,2015,12,5
"F","Yes",4,"Technology",316,4,38,2016,1,4
"F","Yes",4,"Office Supplies",6.3,2,38,2016,7,5
"F","Yes",4,"Technology",837.6,3,38,2016,10,4
"F","Yes",4,"Office Supplies",62.96,4,39,2017,4,5
"F","Yes",4,"Office Supplies",1801.632,6,39,2017,8,5
"F","Yes",4,"Office Supplies",83.88,1,39,2017,8,5
"F","Yes",4,"Office Supplies",152.65,5,39,2017,10,5
"F","Yes",4,"Furniture",22.72,1,39,2017,10,6
"F","Yes",2,"Office Supplies",8.56,2,33,2014,8,5
"F","Yes",2,"Technology",213.48,3,33,2014,8,4
"F","Yes",2,"Office Supplies",22.72,4,33,2014,8,5
"F","Yes",2,"Furniture",71.12,4,34,2016,4,6
"F","Yes",2,"Technology",259.96,4,34,2016,4,4
"F","Yes",2,"Furniture",16.72,5,34,2016,5,6
"F","Yes",2,"Technology",823.96,5,35,2016,7,4
"F","Yes",2,"Office Supplies",15.984,2,35,2016,7,5
"F","Yes",2,"Office Supplies",61.44,3,36,2017,6,5
"M","Yes",4,"Office Supplies",3.392,1,42,2014,11,2
"M","Yes",4,"Technology",559.984,2,42,2014,11,3
"M","Yes",4,"Furniture",603.92,5,42,2014,11,1
"M","Yes",4,"Office Supplies",16.9,5,43,2015,12,2
"M","Yes",4,"Furniture",25.08,6,43,2015,12,1
"M","Yes",4,"Technology",445.96,5,43,2016,2,3
"M","Yes",4,"Technology",36.24,1,43,2016,2,3
"M","Yes",4,"Office Supplies",10.65,3,43,2016,2,2
"M","Yes",4,"Office Supplies",5.16,2,45,2017,11,2
"F","Yes",4,"Technology",821.3,4,39,2014,3,4
"F","Yes",4,"Technology",22638.48,6,39,2014,3,4
"F","Yes",4,"Office Supplies",21.376,4,39,2014,3,5
"F","Yes",4,"Office Supplies",8.016,3,39,2014,3,5
"F","Yes",4,"Furniture",30.768,2,39,2014,3,6
"F","Yes",4,"Office Supplies",18.936,3,39,2014,3,5
"F","Yes",4,"Furniture",122.352,3,39,2014,3,6
"F","Yes",4,"Office Supplies",3.488,2,40,2015,8,5
"F","Yes",4,"Technology",21.728,4,40,2015,8,4
"F","Yes",4,"Office Supplies",663.072,6,40,2015,8,5
"F","Yes",4,"Office Supplies",99.588,2,40,2015,8,5
"F","Yes",4,"Office Supplies",49.568,2,40,2015,8,5
"F","Yes",4,"Office Supplies",9.96,2,41,2015,12,5
"F","Yes",4,"Furniture",526.45,5,42,2017,7,6
"F","Yes",4,"Office Supplies",7.968,2,42,2017,10,5
"M","No",1,"Office Supplies",53.72,4,25,2014,7,2
"M","No",1,"Office Supplies",8187.65,5,25,2014,7,2
"M","No",1,"Furniture",77.92,8,25,2014,7,1
"M","No",1,"Office Supplies",375.34,1,25,2014,8,2
"M","No",1,"Office Supplies",4.96,4,25,2015,6,2
"M","No",1,"Office Supplies",98.352,3,26,2015,11,2
"M","No",1,"Technology",377.97,3,26,2015,11,3
"M","No",1,"Office Supplies",42.28,7,26,2015,11,2
"M","No",1,"Furniture",299.97,3,26,2015,11,1
"M","No",1,"Technology",89.98,2,26,2015,11,3
"M","No",1,"Technology",1979.928,9,26,2016,5,3
"M","No",1,"Office Supplies",25.92,5,26,2016,6,2
"M","No",1,"Furniture",419.68,5,26,2016,6,1
"M","No",1,"Furniture",11.688,3,26,2016,6,1
"M","No",1,"Technology",31.984,2,26,2016,6,3
"M","No",1,"Furniture",177.225,5,26,2016,6,1
"M","No",1,"Furniture",4.044,3,26,2016,6,1
"M","No",1,"Office Supplies",7.408,2,26,2016,6,2
"M","No",1,"Office Supplies",283.14,4,27,2016,7,2
"M","No",1,"Technology",635.96,4,27,2016,7,3
"M","No",1,"Technology",118.99,1,27,2016,7,3
"M","No",1,"Furniture",272.94,3,27,2016,7,1
"M","No",1,"Office Supplies",27.792,3,27,2016,12,2
"M","No",1,"Office Supplies",478.24,8,27,2017,4,2
"M","No",1,"Office Supplies",1.824,2,27,2017,5,2
"M","No",1,"Office Supplies",18.32,5,27,2017,5,2
"M","No",1,"Office Supplies",48.816,3,27,2017,5,2
"M","No",1,"Office Supplies",1.188,1,27,2017,5,2
"M","No",1,"Technology",22,5,28,2017,11,3
"F","Yes",4,"Technology",699.93,7,40,2014,1,4
"F","Yes",4,"Office Supplies",22.96,7,40,2014,1,5
"F","Yes",4,"Furniture",38.6,4,40,2014,1,6
"F","Yes",4,"Office Supplies",6.63,3,40,2014,1,5
"F","Yes",4,"Office Supplies",23.34,3,40,2014,1,5
"F","Yes",4,"Furniture",1067.94,3,40,2014,1,6
"F","Yes",4,"Furniture",34.79,7,40,2014,5,6
"F","Yes",4,"Technology",440.91,9,43,2016,6,4
"F","Yes",4,"Office Supplies",15.648,2,43,2016,10,5
"F","Yes",4,"Office Supplies",22.58,2,44,2017,10,5
"F","Yes",4,"Technology",10499.97,3,44,2017,11,4
"M","Yes",4,"Office Supplies",13.48,2,48,2016,3,2
"M","Yes",4,"Office Supplies",29.8,5,48,2016,3,2
"M","Yes",4,"Furniture",414,8,48,2016,3,1
"M","Yes",4,"Office Supplies",41.328,7,48,2016,3,2
"M","Yes",4,"Office Supplies",454.56,5,48,2017,1,2
"M","Yes",4,"Furniture",141.42,5,48,2017,1,1
"M","Yes",4,"Furniture",310.744,4,48,2017,1,1
"M","Yes",4,"Office Supplies",12.736,4,48,2017,1,2
"M","Yes",4,"Office Supplies",6.47,5,48,2017,1,2
"M","Yes",4,"Office Supplies",13.748,14,48,2017,1,2
"M","Yes",4,"Office Supplies",15.224,2,48,2017,1,2
"M","Yes",4,"Furniture",908.82,9,49,2017,4,1
"M","Yes",4,"Furniture",418.296,3,49,2017,8,1
"M","Yes",4,"Furniture",77.952,3,49,2017,10,1
"M","Yes",4,"Office Supplies",147.184,2,49,2017,10,2
"M","Yes",4,"Office Supplies",47.952,3,49,2017,10,2
"M","Yes",4,"Technology",74.112,8,49,2017,11,3
"M","Yes",4,"Technology",27.992,1,49,2017,11,3
"M","Yes",4,"Office Supplies",3.304,1,49,2017,11,2
"F","Yes",4,"Office Supplies",357.93,3,40,2014,9,5
"F","Yes",4,"Technology",57.4,5,40,2014,9,4
"F","Yes",4,"Office Supplies",331.96,2,40,2014,9,5
"F","Yes",4,"Furniture",40.56,2,40,2014,9,6
"F","Yes",4,"Furniture",84.272,2,42,2016,9,6
"F","Yes",4,"Office Supplies",7.04,4,43,2017,4,5
"F","Yes",4,"Technology",11199.968,4,44,2017,10,4
"F","Yes",4,"Technology",2399.6,8,44,2017,10,4
"F","Yes",4,"Office Supplies",63.9,5,44,2017,10,5
"F","Yes",4,"Technology",52.99,1,44,2017,10,4
"F","Yes",2,"Furniture",111,2,13,2014,3,6
"F","Yes",2,"Technology",1279.968,4,13,2014,3,4
"F","Yes",2,"Office Supplies",1856.19,7,13,2014,3,5
"F","Yes",2,"Furniture",22.2,6,14,2015,5,6
"F","Yes",2,"Technology",109.592,1,15,2016,1,4
"F","Yes",2,"Office Supplies",56.7,5,15,2016,1,5
"F","Yes",2,"Technology",377.97,3,15,2016,6,4
"F","Yes",2,"Furniture",339.92,5,16,2016,11,6
"F","Yes",2,"Office Supplies",10.528,4,16,2016,11,5
"F","Yes",2,"Office Supplies",42.384,2,16,2016,11,5
"F","Yes",2,"Office Supplies",11.364,3,16,2017,4,5
"F","Yes",2,"Office Supplies",82.56,5,17,2017,9,5
"F","Yes",2,"Technology",284.97,3,17,2017,9,4
"F","Yes",2,"Office Supplies",11.646,9,17,2017,9,5
"F","Yes",2,"Furniture",27.58,2,17,2017,11,6
"F","Yes",4,"Furniture",585.552,3,22,2014,6,6
"F","Yes",4,"Office Supplies",50.997,1,22,2014,11,5
"F","Yes",4,"Office Supplies",76.792,1,22,2014,11,5
"F","Yes",4,"Technology",539.964,6,22,2014,11,4
"F","Yes",4,"Furniture",60.312,3,22,2014,11,6
"F","Yes",4,"Office Supplies",1.944,3,22,2014,11,5
"F","Yes",4,"Furniture",102.582,1,23,2015,9,6
"F","Yes",4,"Office Supplies",20.04,3,23,2015,9,5
"F","Yes",4,"Technology",280.782,3,23,2016,3,4
"F","Yes",4,"Technology",31.984,2,23,2016,3,4
"F","Yes",4,"Office Supplies",99.846,9,23,2016,4,5
"F","Yes",4,"Office Supplies",8.808,3,24,2016,9,5
"F","Yes",4,"Furniture",242.136,3,24,2016,10,6
"F","Yes",4,"Office Supplies",12.39,3,24,2016,10,5
"F","Yes",4,"Furniture",19.96,2,24,2016,10,6
"F","Yes",4,"Office Supplies",340.92,3,24,2016,10,5
"F","Yes",4,"Technology",419.944,7,24,2017,5,4
"F","Yes",4,"Office Supplies",69.712,2,25,2017,7,5
"F","Yes",4,"Furniture",8.792,1,25,2017,7,6
"F","Yes",4,"Office Supplies",11.68,4,25,2017,10,5
"F","Yes",4,"Furniture",41.96,2,25,2017,12,6
"F","Yes",4,"Office Supplies",9.45,3,25,2017,12,5
"F","Yes",4,"Technology",779.796,2,35,2014,5,4
"F","Yes",4,"Furniture",218.75,2,35,2014,8,6
