"","gender","MaritalStatus","Familysize","ProductCategory","Sales","Quantity","prodbin","Age","Billyear","Billmonth"
"23135","M","Yes",4,"Office Supplies",24.18,2,3,33,2017,9
"23136","M","Yes",4,"Office Supplies",24.9,5,7,33,2017,9
"23137","M","Yes",4,"Office Supplies",3.282,2,4,32,2016,5
"23138","M","Yes",4,"Office Supplies",5.78,1,7,33,2017,3
"23139","F","Yes",4,"Furniture",390.368,2,1,33,2017,11
"23140","F","Yes",4,"Office Supplies",344.91,3,8,33,2017,11
"23141","F","Yes",4,"Office Supplies",563.024,11,5,33,2017,11
"23142","F","Yes",4,"Office Supplies",23.904,6,6,31,2015,4
"23143","F","Yes",4,"Furniture",101.52,5,2,33,2017,11
"23144","F","Yes",4,"Office Supplies",8.64,3,6,33,2017,11
"23145","F","Yes",4,"Furniture",149.232,3,2,30,2014,5
"23146","F","Yes",4,"Furniture",2404.704,6,1,33,2017,11
"23147","F","Yes",4,"Office Supplies",5.98,1,7,32,2016,5
"23148","F","Yes",4,"Technology",625.99,1,10,31,2015,2
"23149","F","Yes",4,"Office Supplies",15.936,4,7,30,2014,5
"23150","F","Yes",4,"Office Supplies",45,9,6,30,2014,9
"23151","F","Yes",4,"Technology",209.97,3,9,30,2014,9
"23152","F","Yes",4,"Office Supplies",26.424,9,5,31,2015,2
"23153","F","Yes",4,"Office Supplies",5443.96,4,5,31,2017,1
"23154","F","Yes",4,"Office Supplies",17.88,3,5,31,2017,12
"23155","F","Yes",4,"Furniture",52.96,2,2,28,2014,11
"23156","F","Yes",4,"Furniture",302.67,3,2,31,2017,1
"23157","F","Yes",4,"Office Supplies",27.24,5,5,30,2016,9
"23158","F","Yes",4,"Technology",639.968,4,9,29,2015,4
"23159","F","Yes",4,"Office Supplies",14.94,3,7,29,2015,11
"23160","F","Yes",4,"Office Supplies",56.07,7,7,31,2017,1
"23161","F","Yes",4,"Office Supplies",52.76,2,7,29,2015,4
"23162","F","Yes",2,"Technology",53.04,3,9,15,2015,10
"23163","F","Yes",2,"Office Supplies",4.752,4,5,16,2016,7
"23164","F","Yes",2,"Technology",119.448,3,9,17,2017,8
"23165","F","Yes",2,"Furniture",77.952,3,2,16,2016,11
"23166","F","Yes",2,"Office Supplies",14.32,5,6,14,2014,7
"23167","F","Yes",2,"Furniture",11.032,1,2,15,2015,10
"23168","F","Yes",2,"Office Supplies",10.464,6,6,14,2014,3
"23169","F","Yes",2,"Office Supplies",21.552,6,4,16,2016,6
"23170","F","Yes",2,"Technology",494.376,4,10,16,2016,7
"23171","F","Yes",2,"Technology",143.982,3,10,16,2016,7
"23172","F","Yes",2,"Furniture",129.888,6,2,14,2014,7
"23173","F","Yes",2,"Office Supplies",39.552,3,5,14,2014,6
"23174","F","Yes",2,"Furniture",8.32,5,2,14,2014,3
"23175","F","Yes",2,"Office Supplies",5.84,2,8,16,2016,7
"23176","F","Yes",2,"Technology",1039.992,1,9,17,2017,11
"23177","F","Yes",2,"Technology",30.345,7,9,16,2016,11
"23178","F","Yes",2,"Office Supplies",48.944,7,5,14,2014,7
"23179","F","Yes",2,"Office Supplies",175.92,5,4,16,2016,7
"23180","F","Yes",2,"Office Supplies",118.16,2,8,17,2017,8
"23181","F","Yes",2,"Office Supplies",10.782,3,5,17,2017,8
"23182","F","Yes",2,"Office Supplies",13.344,2,8,16,2016,7
"23183","F","Yes",2,"Office Supplies",5.232,1,6,15,2015,3
"23184","F","Yes",2,"Office Supplies",15.552,3,7,15,2015,3
"23185","F","Yes",2,"Office Supplies",35,4,4,14,2014,6
"23186","F","Yes",2,"Office Supplies",150.8,5,5,17,2017,11
"23187","F","Yes",2,"Office Supplies",5.184,1,7,16,2016,7
"23188","F","Yes",2,"Furniture",127.554,3,2,16,2016,11
"23189","F","Yes",2,"Office Supplies",87.6,5,6,17,2017,5
"23190","F","Yes",2,"Office Supplies",41.4,5,5,14,2014,6
"23191","F","Yes",2,"Office Supplies",58.24,4,3,16,2016,6
"23192","F","Yes",2,"Office Supplies",51.84,8,7,17,2017,11
"23193","F","Yes",2,"Office Supplies",4.448,2,4,16,2016,7
"23194","F","Yes",4,"Furniture",90.801,1,2,58,2017,9
"23195","F","Yes",4,"Office Supplies",419.4,4,6,58,2017,9
"23196","F","Yes",4,"Office Supplies",5.56,2,4,58,2017,9
"23197","F","Yes",4,"Technology",43.176,3,10,58,2017,9
"23198","F","Yes",4,"Furniture",22.14,3,2,56,2015,11
"23199","F","Yes",4,"Technology",13.98,2,9,56,2015,11
"23200","F","Yes",4,"Office Supplies",119.04,6,4,56,2015,11
"23201","F","Yes",4,"Office Supplies",12.96,2,7,58,2017,9
"23202","F","Yes",4,"Furniture",181.764,2,2,58,2017,9
"23203","M","Yes",4,"Furniture",56.568,2,2,77,2014,12
"23204","M","Yes",4,"Office Supplies",422.856,3,8,78,2015,8
"23205","M","Yes",4,"Office Supplies",36.44,4,4,77,2014,1
"23206","M","Yes",4,"Office Supplies",36.288,7,6,77,2014,12
"23207","M","Yes",4,"Furniture",333,3,3,77,2014,1
"23208","M","Yes",4,"Furniture",170.352,3,2,80,2017,3
"23209","M","Yes",4,"Technology",1049.44,8,8,80,2017,3
"23210","M","Yes",4,"Office Supplies",57.23,1,8,77,2014,1
"23211","M","Yes",2,"Office Supplies",9.248,2,7,36,2016,11
"23212","M","Yes",2,"Technology",37.6,2,9,35,2015,11
"23213","M","Yes",2,"Office Supplies",37,5,7,35,2015,11
"23214","M","Yes",2,"Office Supplies",38.016,6,7,37,2017,5
"23215","M","Yes",2,"Technology",59.9,2,9,35,2015,11
"23216","M","Yes",2,"Technology",27.6,4,9,34,2014,5
"23217","M","Yes",2,"Office Supplies",826.11,3,3,35,2015,11
"23218","M","Yes",2,"Office Supplies",33.96,2,5,35,2015,11
"23219","M","Yes",2,"Office Supplies",11.76,4,4,37,2017,11
"23220","M","Yes",2,"Office Supplies",14.352,3,7,36,2016,5
"23221","M","Yes",2,"Office Supplies",40.736,2,4,37,2017,11
"23222","M","Yes",2,"Office Supplies",26.4,5,7,37,2017,11
"23223","M","Yes",2,"Technology",57.408,6,10,34,2014,5
"23224","F","Yes",4,"Furniture",43.96,7,2,31,2016,12
"23225","F","Yes",4,"Office Supplies",25.344,6,7,32,2017,8
"23226","F","Yes",4,"Office Supplies",39.76,7,5,31,2016,12
"23227","F","Yes",4,"Office Supplies",8.001,7,5,32,2017,12
"23228","F","Yes",4,"Office Supplies",26.72,5,7,32,2017,8
"23229","F","Yes",4,"Furniture",2803.92,5,1,30,2015,1
"23230","F","Yes",4,"Technology",319.968,4,9,29,2014,12
"23231","F","Yes",4,"Furniture",398.972,2,2,32,2017,12
"23232","F","Yes",4,"Technology",132.52,4,9,32,2017,6
"23233","F","Yes",4,"Office Supplies",15.936,4,6,32,2017,12
"23234","F","Yes",4,"Furniture",8.624,7,2,29,2014,12
"23235","F","Yes",4,"Technology",155.34,6,9,32,2017,4
"23236","M","Yes",4,"Office Supplies",1525.188,6,5,30,2017,11
"23237","M","Yes",4,"Office Supplies",40.176,3,5,27,2014,5
"23238","M","Yes",4,"Office Supplies",10.896,3,5,27,2014,5
"23239","M","Yes",4,"Office Supplies",35.008,4,5,29,2016,10
"23240","M","Yes",4,"Office Supplies",115.44,3,8,28,2015,4
"23241","M","Yes",4,"Furniture",102.592,1,2,29,2016,10
"23242","M","Yes",4,"Office Supplies",4.984,1,5,27,2014,12
"23243","M","Yes",4,"Office Supplies",39.152,1,7,29,2016,10
"23244","M","Yes",4,"Office Supplies",13.04,5,4,30,2017,11
"23245","M","Yes",4,"Office Supplies",12.96,2,6,28,2015,6
"23246","M","Yes",4,"Technology",22.704,1,9,29,2016,10
"23247","M","Yes",4,"Furniture",191.058,3,2,30,2017,11
"23248","M","Yes",4,"Office Supplies",93.024,3,7,29,2016,10
"23249","M","Yes",4,"Office Supplies",12.768,2,8,29,2016,10
"23250","M","Yes",4,"Office Supplies",10.368,2,6,44,2014,4
"23251","M","Yes",4,"Office Supplies",31.92,4,8,47,2017,8
"23252","M","Yes",4,"Office Supplies",83.79,7,3,47,2017,8
"23253","M","Yes",4,"Office Supplies",31.44,3,8,47,2017,8
"23254","M","Yes",4,"Office Supplies",48.86,7,8,47,2017,11
"23255","M","Yes",4,"Office Supplies",59.52,3,3,47,2017,8
"23256","M","Yes",4,"Office Supplies",3.552,2,3,45,2015,12
"23257","M","Yes",4,"Office Supplies",13.76,2,4,47,2017,8
"23258","M","Yes",4,"Office Supplies",73.36,7,8,46,2016,11
"23259","M","Yes",4,"Furniture",573.174,7,2,46,2016,8
"23260","M","Yes",4,"Office Supplies",6.912,3,6,44,2014,4
"23261","M","Yes",4,"Furniture",369.912,3,3,45,2015,4
"23262","M","Yes",4,"Technology",383.976,3,9,44,2014,4
"23263","M","Yes",4,"Technology",159.96,5,10,47,2017,8
"23264","M","Yes",4,"Technology",335.944,7,9,44,2014,4
"23265","M","Yes",4,"Office Supplies",434.352,3,3,45,2015,12
"23266","M","Yes",4,"Office Supplies",88.832,4,3,45,2015,12
"23267","M","Yes",2,"Furniture",20.32,5,2,27,2015,12
"23268","M","Yes",2,"Office Supplies",9.96,2,7,26,2014,11
"23269","M","Yes",2,"Office Supplies",49.568,2,5,26,2014,8
"23270","M","Yes",2,"Office Supplies",8.288,2,5,26,2014,8
"23271","M","Yes",2,"Office Supplies",18.432,8,6,27,2015,12
"23272","M","Yes",2,"Office Supplies",55.936,8,5,27,2015,12
"23273","M","Yes",2,"Technology",58.58,2,8,28,2016,3
"23274","F","Yes",4,"Office Supplies",12.96,2,7,70,2015,9
"23275","F","Yes",4,"Furniture",173.94,3,1,71,2016,1
"23276","F","Yes",4,"Technology",27.88,2,9,71,2016,11
"23277","F","Yes",4,"Office Supplies",79.872,3,5,70,2015,9
"23278","F","Yes",4,"Office Supplies",195.136,4,8,72,2017,4
"23279","F","Yes",4,"Technology",231.98,2,10,71,2016,1
"23280","F","Yes",4,"Furniture",46.384,1,1,70,2015,9
"23281","F","Yes",4,"Furniture",1.892,1,2,72,2017,5
"23282","F","Yes",4,"Office Supplies",15.51,1,8,72,2017,9
"23283","F","Yes",4,"Furniture",22.608,3,3,72,2017,5
"23284","F","Yes",4,"Office Supplies",14.016,3,4,42,2017,6
"23285","F","Yes",4,"Office Supplies",1564.29,13,8,41,2016,1
"23286","F","Yes",4,"Office Supplies",8.04,6,4,41,2016,1
"23287","F","Yes",4,"Furniture",97.568,2,2,40,2015,5
"23288","F","Yes",4,"Office Supplies",9.84,3,4,40,2015,1
"23289","F","Yes",4,"Furniture",122.91,3,2,40,2015,5
"23290","F","Yes",4,"Furniture",509.9575,5,1,40,2015,5
"23291","F","Yes",4,"Furniture",14.82,3,2,41,2016,11
"23292","F","Yes",4,"Office Supplies",42.68,4,6,42,2017,3
"23293","F","Yes",4,"Office Supplies",85.52,2,8,40,2015,1
"23294","F","Yes",4,"Office Supplies",122.94,3,5,40,2015,7
"23295","F","Yes",4,"Office Supplies",20.04,3,7,40,2015,1
"23296","F","Yes",4,"Furniture",722.352,3,2,40,2015,5
"23297","F","Yes",4,"Technology",299.97,3,9,42,2017,3
"23298","F","Yes",4,"Technology",99.98,2,9,41,2016,1
"23299","F","Yes",4,"Office Supplies",6.58,2,7,40,2015,7
"23300","F","Yes",4,"Office Supplies",262.24,2,3,42,2017,3
"23301","F","Yes",4,"Office Supplies",234.36,6,5,42,2017,3
"23302","F","Yes",4,"Furniture",8.352,6,2,40,2015,5
"23303","M","Yes",4,"Office Supplies",83.92,5,5,60,2017,12
"23304","M","Yes",4,"Office Supplies",60.12,9,7,59,2016,10
"23305","M","Yes",4,"Office Supplies",71.6,8,7,59,2016,10
"23306","M","Yes",4,"Office Supplies",45.68,2,6,59,2016,10
"23307","M","Yes",4,"Office Supplies",172.752,6,5,60,2017,12
"23308","M","Yes",4,"Office Supplies",41.72,5,5,59,2016,10
"23309","M","Yes",4,"Technology",31.176,3,9,60,2017,12
"23310","M","Yes",4,"Office Supplies",9.296,2,5,60,2017,12
"23311","M","Yes",4,"Furniture",199.9,5,2,60,2017,12
"23312","M","Yes",4,"Office Supplies",24.192,9,5,58,2015,11
"23313","F","Yes",4,"Office Supplies",17.61,3,7,37,2017,5
"23314","F","Yes",4,"Technology",199.98,2,9,37,2017,3
"23315","F","Yes",4,"Furniture",1685.88,6,3,36,2016,5
"23316","F","Yes",4,"Technology",166.16,8,9,37,2017,11
"23317","F","Yes",4,"Office Supplies",244.55,5,7,37,2017,11
"23318","F","Yes",4,"Furniture",321.568,2,2,37,2017,11
"23319","F","Yes",4,"Furniture",300.904,1,3,37,2017,5
"23320","F","Yes",4,"Office Supplies",5.728,2,5,36,2016,5
"23321","F","Yes",4,"Technology",183.96,5,10,37,2017,5
"23322","F","Yes",4,"Technology",71.984,2,10,37,2017,6
"23323","F","Yes",4,"Furniture",31.984,2,2,37,2017,6
"23324","M","Yes",4,"Furniture",61,5,2,34,2017,3
"23325","M","Yes",4,"Furniture",15.008,4,2,33,2016,9
"23326","M","Yes",4,"Office Supplies",45.66,5,5,34,2017,12
"23327","M","Yes",4,"Furniture",7.04,4,2,33,2016,4
"23328","M","Yes",4,"Furniture",915.136,4,2,33,2016,10
"23329","M","Yes",4,"Office Supplies",10.368,2,6,31,2014,10
"23330","M","Yes",4,"Technology",671.93,7,10,34,2017,3
"23331","M","Yes",4,"Furniture",148.257,3,1,34,2017,12
"23332","M","Yes",4,"Office Supplies",6.16,2,6,33,2016,10
"23333","M","Yes",4,"Office Supplies",184.66,7,7,34,2017,9
"23334","M","Yes",4,"Office Supplies",8.56,2,7,33,2016,10
"23335","M","Yes",4,"Office Supplies",97.82,2,7,33,2016,10
"23336","F","Yes",4,"Office Supplies",17.9,5,6,27,2014,6
"23337","F","Yes",4,"Furniture",6.24,3,2,27,2014,6
"23338","F","Yes",4,"Office Supplies",86.304,6,4,28,2015,12
"23339","F","Yes",4,"Office Supplies",19.92,5,7,28,2015,12
"23340","F","Yes",4,"Technology",111.79,7,9,30,2017,11
"23341","F","Yes",4,"Office Supplies",247.104,6,8,28,2015,12
"23342","F","Yes",4,"Furniture",206.112,6,2,28,2015,12
"23343","F","Yes",4,"Office Supplies",3266.376,3,5,27,2014,6
"23344","F","Yes",4,"Office Supplies",12.828,2,4,28,2015,12
"23345","F","Yes",4,"Office Supplies",198.272,8,7,28,2015,12
"23346","M","Yes",3,"Office Supplies",9.24,1,4,20,2014,7
"23347","M","Yes",3,"Office Supplies",4.608,2,6,23,2017,5
"23348","M","Yes",3,"Office Supplies",6.912,3,6,21,2015,12
"23349","M","Yes",3,"Furniture",108.4,5,3,23,2017,9
"23350","M","Yes",3,"Furniture",293.199,3,1,21,2015,9
"23351","M","Yes",3,"Office Supplies",7.824,1,5,21,2015,9
"23352","M","Yes",3,"Office Supplies",8.16,5,5,20,2014,7
"23353","M","Yes",3,"Furniture",405.86,7,1,22,2016,12
"23354","M","Yes",3,"Office Supplies",21.56,7,6,21,2015,12
"23355","M","Yes",3,"Office Supplies",177.55,5,8,23,2017,9
"23356","M","Yes",3,"Furniture",680.01,3,2,22,2016,12
"23357","M","Yes",3,"Office Supplies",65.17,7,8,22,2016,5
"23358","M","Yes",3,"Furniture",173.24,4,2,22,2016,5
"23359","M","Yes",3,"Office Supplies",28.752,6,5,21,2015,9
"23360","M","Yes",3,"Furniture",314.352,3,1,23,2017,5
"23361","M","Yes",3,"Office Supplies",106.96,2,3,21,2015,12
"23362","M","Yes",3,"Furniture",411.332,4,1,21,2015,9
"23363","M","Yes",3,"Technology",479.04,10,9,20,2014,7
"23364","M","Yes",3,"Office Supplies",14.62,2,6,22,2016,5
"23365","M","Yes",3,"Technology",1023.936,8,9,20,2014,7
"23366","M","Yes",3,"Furniture",170.072,4,2,21,2015,9
"23367","F","Yes",4,"Office Supplies",48.84,4,8,40,2014,8
"23368","F","Yes",4,"Office Supplies",25.92,4,7,40,2014,8
"23369","F","Yes",4,"Office Supplies",287.92,8,5,43,2017,11
"23370","F","Yes",4,"Furniture",31.96,2,2,42,2016,11
"23371","F","Yes",4,"Technology",95.1,5,9,40,2014,8
"23372","F","Yes",4,"Furniture",51.56,2,2,41,2015,5
"23373","F","Yes",4,"Furniture",6.28,1,2,40,2014,8
"23374","F","Yes",4,"Furniture",28.4,2,2,43,2017,11
"23375","F","Yes",4,"Office Supplies",15.26,7,6,42,2016,12
"23376","F","Yes",4,"Technology",1029.95,5,10,42,2016,12
"23377","F","Yes",4,"Office Supplies",5.904,2,6,41,2015,5
"23378","F","Yes",4,"Office Supplies",173.488,7,6,41,2015,5
"23379","F","Yes",4,"Office Supplies",3.564,3,5,41,2015,5
"23380","M","Yes",3,"Office Supplies",37.44,6,7,24,2017,2
"23381","M","Yes",3,"Office Supplies",11.91,3,8,21,2014,12
"23382","M","Yes",3,"Technology",431.16,5,9,24,2017,11
"23383","M","Yes",3,"Office Supplies",3.648,2,5,24,2017,11
"23384","M","Yes",3,"Office Supplies",2.502,3,5,22,2015,7
"23385","M","Yes",3,"Furniture",3.48,2,2,21,2014,12
"23386","M","Yes",3,"Furniture",341.488,8,2,22,2015,7
"23387","M","Yes",3,"Technology",323.37,3,9,23,2016,6
"23388","M","Yes",3,"Office Supplies",6.48,4,5,22,2015,7
"23389","M","Yes",3,"Office Supplies",268.24,7,7,24,2017,11
"23390","M","Yes",3,"Office Supplies",69.52,2,8,23,2016,9
"23391","M","Yes",3,"Technology",119.94,10,9,24,2017,11
"23392","M","Yes",3,"Office Supplies",59.94,3,6,23,2016,6
"23393","M","Yes",3,"Office Supplies",29.34,3,5,23,2016,3
"23394","M","Yes",3,"Technology",26.85,3,9,23,2016,6
"23395","M","Yes",3,"Office Supplies",11.67,3,4,23,2016,6
"23396","M","Yes",3,"Furniture",25.344,6,2,22,2015,7
"23397","M","Yes",3,"Office Supplies",11.12,5,4,22,2015,7
"23398","M","Yes",3,"Office Supplies",12.128,4,4,24,2017,1
"23399","M","Yes",3,"Furniture",24.7,5,2,23,2016,4
"23400","M","Yes",3,"Office Supplies",5.64,3,5,22,2015,8
"23401","M","Yes",3,"Furniture",289.8,7,3,22,2015,7
"23402","M","Yes",3,"Office Supplies",12.96,2,7,23,2016,6
"23403","M","Yes",3,"Technology",179.94,6,8,23,2016,6
"23404","M","Yes",3,"Office Supplies",64.14,3,5,23,2016,6
"23405","F","Yes",4,"Office Supplies",7.656,4,5,37,2017,7
"23406","F","Yes",4,"Technology",36.24,1,9,36,2016,9
"23407","F","Yes",4,"Office Supplies",16.096,2,6,37,2017,7
"23408","F","Yes",4,"Furniture",161.568,2,2,37,2017,7
"23409","F","Yes",4,"Technology",832.93,7,10,34,2014,11
"23410","F","Yes",4,"Furniture",801.6,5,3,37,2017,7
"23411","F","Yes",4,"Office Supplies",43.8,10,5,34,2014,11
"23412","F","Yes",4,"Furniture",6.24,3,2,37,2017,5
"23413","F","Yes",4,"Office Supplies",47.952,3,6,37,2017,11
"23414","F","Yes",4,"Office Supplies",43.41,1,4,37,2017,5
"23415","F","Yes",4,"Furniture",127.372,2,2,37,2017,11
"23416","F","Yes",4,"Furniture",311.976,3,1,37,2017,7
"23417","F","Yes",4,"Office Supplies",11.52,5,6,37,2017,1
"23418","F","Yes",4,"Office Supplies",7.98,1,7,37,2017,5
"23419","F","Yes",4,"Office Supplies",465.16,2,3,37,2017,5
"23420","F","Yes",4,"Furniture",60.312,3,2,24,2014,11
"23421","F","Yes",4,"Technology",419.944,7,10,27,2017,5
"23422","F","Yes",4,"Furniture",242.136,3,2,26,2016,10
"23423","F","Yes",4,"Office Supplies",99.846,9,5,26,2016,4
"23424","F","Yes",4,"Office Supplies",11.68,4,6,27,2017,10
"23425","F","Yes",4,"Office Supplies",1.944,3,5,24,2014,11
"23426","F","Yes",4,"Technology",539.964,6,10,24,2014,11
"23427","F","Yes",4,"Office Supplies",340.92,3,8,26,2016,10
"23428","F","Yes",4,"Office Supplies",8.808,3,5,26,2016,9
"23429","F","Yes",4,"Furniture",102.582,1,1,25,2015,9
"23430","F","Yes",4,"Technology",280.782,3,10,26,2016,3
"23431","F","Yes",4,"Office Supplies",76.792,1,8,24,2014,11
"23432","F","Yes",4,"Office Supplies",50.997,1,5,24,2014,11
"23433","F","Yes",4,"Office Supplies",9.45,3,6,27,2017,12
"23434","F","Yes",4,"Office Supplies",20.04,3,7,25,2015,9
"23435","F","Yes",4,"Furniture",41.96,2,2,27,2017,12
"23436","F","Yes",4,"Technology",31.984,2,9,26,2016,3
"23437","F","Yes",4,"Furniture",19.96,2,2,26,2016,10
"23438","F","Yes",4,"Furniture",8.792,1,2,27,2017,7
"23439","F","Yes",4,"Furniture",585.552,3,2,24,2014,6
"23440","F","Yes",4,"Office Supplies",69.712,2,8,27,2017,7
"23441","F","Yes",4,"Office Supplies",12.39,3,3,26,2016,10
"23442","F","Yes",3,"Office Supplies",9449.95,5,4,18,2014,9
"23443","F","Yes",3,"Furniture",381.44,2,1,18,2014,11
"23444","F","Yes",3,"Office Supplies",92.94,3,6,19,2015,11
"23445","F","Yes",3,"Office Supplies",91.68,5,5,19,2015,11
"23446","F","Yes",3,"Technology",29.99,1,9,18,2014,11
"23447","F","Yes",3,"Office Supplies",21.84,3,5,18,2014,11
"23448","F","Yes",3,"Furniture",129.568,2,1,18,2014,2
"23449","F","Yes",3,"Office Supplies",12.7,2,7,21,2017,1
"23450","F","Yes",3,"Furniture",603.92,5,1,18,2014,11
"23451","F","Yes",3,"Office Supplies",1793.98,2,5,18,2014,9
"23452","F","Yes",3,"Office Supplies",119.616,8,5,20,2016,7
"23453","F","Yes",3,"Office Supplies",5.04,3,6,19,2015,11
"23454","F","Yes",3,"Furniture",66.69,3,3,19,2015,11
"23455","F","Yes",3,"Furniture",255.76,4,3,20,2016,7
"23456","F","Yes",3,"Office Supplies",27.72,9,6,20,2016,5
"23457","F","Yes",3,"Office Supplies",404.9,5,8,18,2014,9
"23458","F","Yes",3,"Office Supplies",32.4,5,7,18,2014,9
"23459","F","Yes",3,"Furniture",69.3,9,2,20,2016,7
"23460","F","Yes",3,"Furniture",241.568,2,2,20,2016,7
"23461","F","Yes",3,"Furniture",282.84,4,2,20,2016,5
"23462","F","Yes",3,"Office Supplies",12.94,2,4,18,2014,9
"23463","F","Yes",3,"Office Supplies",15.552,3,4,18,2014,3
"23464","F","Yes",4,"Office Supplies",44.384,1,7,33,2017,11
"23465","F","Yes",4,"Technology",257.98,2,10,32,2016,5
"23466","F","Yes",4,"Furniture",174.286,2,3,32,2016,5
"23467","F","Yes",4,"Technology",345,5,10,32,2016,5
"23468","F","Yes",4,"Office Supplies",26.88,6,5,32,2016,5
"23469","F","Yes",4,"Technology",26.176,2,9,32,2016,5
"23470","F","Yes",4,"Office Supplies",7.78,2,3,31,2015,12
"23471","F","Yes",4,"Office Supplies",2.944,1,8,33,2017,11
"23472","F","Yes",4,"Office Supplies",662.84,4,3,32,2016,5
"23473","F","Yes",4,"Office Supplies",18.088,7,5,32,2016,4
"23474","F","Yes",4,"Office Supplies",3.208,2,4,32,2016,5
"23475","F","Yes",4,"Office Supplies",72.784,1,8,33,2017,4
"23476","F","Yes",4,"Furniture",233.058,3,1,33,2017,11
"23477","F","Yes",4,"Technology",95.1,5,9,32,2016,5
"23478","F","Yes",4,"Office Supplies",71.97,3,6,32,2016,4
"23479","F","Yes",4,"Office Supplies",10.43,5,5,33,2017,4
"23480","F","Yes",4,"Office Supplies",63.312,3,7,46,2017,10
"23481","F","Yes",4,"Office Supplies",96.784,4,4,46,2017,10
"23482","F","Yes",4,"Furniture",10.476,3,2,46,2017,10
"23483","F","Yes",4,"Furniture",1212.96,7,1,46,2017,6
"23484","F","Yes",4,"Office Supplies",2.388,2,5,46,2017,11
"23485","F","Yes",4,"Furniture",853.092,6,3,43,2014,8
"23486","F","Yes",4,"Office Supplies",14.624,2,4,45,2016,9
"23487","F","Yes",4,"Office Supplies",18.54,2,7,46,2017,6
"23488","F","Yes",4,"Office Supplies",295.4,5,8,45,2016,9
"23489","F","Yes",4,"Office Supplies",243.992,7,8,46,2017,11
"23490","F","Yes",4,"Furniture",8.856,3,2,46,2017,6
"23491","F","Yes",4,"Office Supplies",14.03,1,8,37,2017,6
"23492","F","Yes",4,"Office Supplies",3.08,1,6,35,2015,8
"23493","F","Yes",4,"Office Supplies",114.2,5,7,35,2015,8
"23494","F","Yes",4,"Furniture",155.25,3,3,37,2017,6
"23495","F","Yes",4,"Furniture",617.7,6,3,34,2014,9
"23496","F","Yes",4,"Office Supplies",35.97,3,4,36,2016,6
"23497","F","Yes",4,"Office Supplies",32.94,3,8,35,2015,8
"23498","F","Yes",4,"Furniture",1266.86,7,1,36,2016,6
"23499","F","Yes",4,"Technology",479.97,3,9,36,2016,11
"23500","F","Yes",4,"Technology",50,2,9,35,2015,9
"23501","M","Yes",4,"Office Supplies",8.85,5,5,30,2014,2
"23502","M","Yes",4,"Office Supplies",1.24,1,6,31,2015,9
"23503","M","Yes",4,"Office Supplies",105.98,2,8,31,2015,9
"23504","M","Yes",4,"Office Supplies",323.1,2,8,31,2015,5
"23505","M","Yes",4,"Office Supplies",15.75,5,6,31,2015,5
"23506","M","Yes",4,"Office Supplies",12.96,2,7,33,2017,1
"23507","M","Yes",4,"Office Supplies",28.9,5,7,31,2015,9
"23508","M","Yes",4,"Office Supplies",13.48,1,8,33,2017,1
"23509","M","Yes",4,"Office Supplies",9.26,2,4,31,2015,9
"23510","M","Yes",4,"Technology",47.79,3,9,30,2014,4
"23511","M","Yes",4,"Office Supplies",20.7,2,6,31,2015,9
"23512","M","Yes",4,"Office Supplies",27.18,1,5,31,2015,9
"23513","M","Yes",4,"Office Supplies",423.28,11,8,30,2014,8
"23514","M","Yes",4,"Office Supplies",15.96,2,7,33,2017,9
"23515","M","Yes",4,"Office Supplies",94.85,5,6,33,2017,1
"23516","M","Yes",4,"Office Supplies",24.2,5,4,33,2017,1
"23517","M","Yes",4,"Furniture",1406.86,7,1,31,2015,5
"23518","M","Yes",4,"Technology",359.976,3,10,33,2017,1
"23519","M","Yes",4,"Furniture",14.91,3,2,33,2017,1
"23520","F","Yes",2,"Technology",46.36,4,9,67,2017,10
"23521","F","Yes",2,"Office Supplies",14.016,4,3,64,2014,12
"23522","F","Yes",2,"Office Supplies",102.3,10,8,64,2014,8
"23523","F","Yes",2,"Office Supplies",39.96,2,6,64,2014,8
"23524","F","Yes",2,"Furniture",214.95,5,3,64,2014,12
"23525","F","Yes",2,"Office Supplies",21.36,2,8,64,2014,8
"23526","F","Yes",2,"Office Supplies",40.14,6,7,65,2015,3
"23527","F","Yes",2,"Furniture",10.776,3,2,64,2014,12
"23528","F","Yes",2,"Office Supplies",14.62,2,6,65,2015,3
"23529","F","Yes",2,"Office Supplies",4.6,2,5,64,2014,12
"23530","F","Yes",2,"Office Supplies",21.96,2,8,67,2017,9
"23531","F","Yes",2,"Office Supplies",35.168,2,8,64,2014,12
"23532","F","Yes",2,"Technology",35.04,4,10,64,2014,12
"23533","F","Yes",2,"Furniture",6.96,4,2,66,2016,11
"23534","F","Yes",2,"Office Supplies",17.568,2,4,65,2015,3
"23535","F","Yes",2,"Office Supplies",33.36,4,8,65,2015,3
"23536","F","Yes",2,"Technology",468.9,6,9,16,2016,9
"23537","F","Yes",2,"Furniture",51.75,1,3,17,2017,9
"23538","F","Yes",2,"Technology",595,5,9,16,2016,11
"23539","F","Yes",2,"Office Supplies",9.702,3,5,16,2016,3
"23540","F","Yes",2,"Technology",72.48,2,9,16,2016,9
"23541","F","Yes",2,"Technology",67.8,4,9,14,2014,5
"23542","F","Yes",2,"Furniture",165.048,3,2,16,2016,10
"23543","F","Yes",2,"Office Supplies",10.95,3,8,16,2016,9
