,name,postal_code,latitude,longitude,Day,accum_tot_comment,Total_accum_positive,Total_accum_negative,comments_of_day,pos_comment,neg_comment,nearby_89109,nearby_89119,stars,Chinese,Italian,Thai,Mexican,Japanese,Caribbean,Mediterranean,LatinAmerican,Saturday,Sunday,treatment,control2,diff_date
1663,Smith & Wollensky,89109,36.1046486,-115.1727668,5daysbef,37.0,23.0,14.0,0.0,0.0,0.0,True,False,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,0
1664,Smith & Wollensky,89109,36.1046486,-115.1727668,3daysbef,37.0,23.0,14.0,0.0,0.0,0.0,True,False,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,0
1665,Smith & Wollensky,89109,36.1046486,-115.1727668,1daysbef,37.0,23.0,14.0,0.0,0.0,0.0,True,False,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,0
1666,Smith & Wollensky,89109,36.1046486,-115.1727668,onthatday,37.0,23.0,14.0,0.0,0.0,0.0,True,False,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,0
1667,Smith & Wollensky,89109,36.1046486,-115.1727668,1daysaft,37.0,23.0,14.0,0.0,0.0,0.0,True,False,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,1
1668,Smith & Wollensky,89109,36.1046486,-115.1727668,3daysaft,37.0,23.0,14.0,0.0,0.0,0.0,True,False,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,1
1669,Smith & Wollensky,89109,36.1046486,-115.1727668,5daysaft,37.0,23.0,14.0,0.0,0.0,0.0,True,False,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,1
1670,Smith & Wollensky,89109,36.1046486,-115.1727668,7daysaft,37.0,23.0,14.0,0.0,0.0,0.0,True,False,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,1
1671,Smith & Wollensky,89109,36.1046486,-115.1727668,14daysaft,37.0,23.0,14.0,0.0,0.0,0.0,True,False,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,1
1672,Social House,89158,36.108713,-115.173192,14daysbef,0.0,0.0,0.0,0.0,0.0,0.0,False,False,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0
1673,Social House,89158,36.108713,-115.173192,7daysbef,1.0,0.0,1.0,0.0,0.0,0.0,False,False,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0
1674,Social House,89158,36.108713,-115.173192,5daysbef,1.0,0.0,1.0,0.0,0.0,0.0,False,False,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0
1675,Social House,89158,36.108713,-115.173192,3daysbef,1.0,0.0,1.0,0.0,0.0,0.0,False,False,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0
1676,Social House,89158,36.108713,-115.173192,1daysbef,1.0,0.0,1.0,0.0,0.0,0.0,False,False,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0
1677,Social House,89158,36.108713,-115.173192,onthatday,1.0,0.0,1.0,0.0,0.0,0.0,False,False,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0
1678,Social House,89158,36.108713,-115.173192,1daysaft,1.0,0.0,1.0,0.0,0.0,0.0,False,False,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1,0,1
1679,Social House,89158,36.108713,-115.173192,3daysaft,1.0,0.0,1.0,0.0,0.0,0.0,False,False,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1,0,1
1680,Social House,89158,36.108713,-115.173192,5daysaft,1.0,0.0,1.0,0.0,0.0,0.0,False,False,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1,0,1
1681,Social House,89158,36.108713,-115.173192,7daysaft,1.0,0.0,1.0,0.0,0.0,0.0,False,False,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1,0,1
1682,Social House,89158,36.108713,-115.173192,14daysaft,1.0,0.0,1.0,0.0,0.0,0.0,False,False,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1,0,1
1683,South Beach Food Court,89109,36.0990448,-115.1704519,14daysbef,3.0,2.0,1.0,0.0,0.0,0.0,True,False,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,0
1684,South Beach Food Court,89109,36.0990448,-115.1704519,7daysbef,3.0,2.0,1.0,0.0,0.0,0.0,True,False,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,0
1685,South Beach Food Court,89109,36.0990448,-115.1704519,5daysbef,3.0,2.0,1.0,0.0,0.0,0.0,True,False,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,0
1686,South Beach Food Court,89109,36.0990448,-115.1704519,3daysbef,3.0,2.0,1.0,0.0,0.0,0.0,True,False,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,0
1687,South Beach Food Court,89109,36.0990448,-115.1704519,1daysbef,3.0,2.0,1.0,0.0,0.0,0.0,True,False,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,0
1688,South Beach Food Court,89109,36.0990448,-115.1704519,onthatday,3.0,2.0,1.0,0.0,0.0,0.0,True,False,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,0
1689,South Beach Food Court,89109,36.0990448,-115.1704519,1daysaft,3.0,2.0,1.0,0.0,0.0,0.0,True,False,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,1
1690,South Beach Food Court,89109,36.0990448,-115.1704519,3daysaft,3.0,2.0,1.0,0.0,0.0,0.0,True,False,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,1
1691,South Beach Food Court,89109,36.0990448,-115.1704519,5daysaft,3.0,2.0,1.0,0.0,0.0,0.0,True,False,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,1
1692,South Beach Food Court,89109,36.0990448,-115.1704519,7daysaft,3.0,2.0,1.0,0.0,0.0,0.0,True,False,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,1
1693,South Beach Food Court,89109,36.0990448,-115.1704519,14daysaft,3.0,2.0,1.0,0.0,0.0,0.0,True,False,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,1
1694,Spice Market Buffet,89109,36.1102503133,-115.1716660644,14daysbef,149.0,48.0,101.0,0.0,0.0,0.0,True,False,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,0
1695,Spice Market Buffet,89109,36.1102503133,-115.1716660644,7daysbef,150.0,48.0,102.0,1.0,0.0,1.0,True,False,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,0
1696,Spice Market Buffet,89109,36.1102503133,-115.1716660644,5daysbef,153.0,49.0,104.0,1.0,1.0,0.0,True,False,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,0
1697,Spice Market Buffet,89109,36.1102503133,-115.1716660644,3daysbef,155.0,49.0,106.0,0.0,0.0,0.0,True,False,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,0
1698,Spice Market Buffet,89109,36.1102503133,-115.1716660644,1daysbef,158.0,49.0,109.0,2.0,0.0,2.0,True,False,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,0
1699,Spice Market Buffet,89109,36.1102503133,-115.1716660644,onthatday,158.0,49.0,109.0,0.0,0.0,0.0,True,False,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,0
1700,Spice Market Buffet,89109,36.1102503133,-115.1716660644,1daysaft,158.0,49.0,109.0,0.0,0.0,0.0,True,False,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,1
1701,Spice Market Buffet,89109,36.1102503133,-115.1716660644,3daysaft,159.0,49.0,110.0,1.0,0.0,1.0,True,False,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,1
1702,Spice Market Buffet,89109,36.1102503133,-115.1716660644,5daysaft,160.0,50.0,110.0,0.0,0.0,0.0,True,False,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,1
1703,Spice Market Buffet,89109,36.1102503133,-115.1716660644,7daysaft,161.0,50.0,111.0,1.0,0.0,1.0,True,False,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,1
1704,Spice Market Buffet,89109,36.1102503133,-115.1716660644,14daysaft,164.0,50.0,114.0,0.0,0.0,0.0,True,False,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,1
1705,Sports Deli,89109,36.101897203600004,-115.1717761994,14daysbef,7.0,3.0,4.0,0.0,0.0,0.0,True,False,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,0
1706,Sports Deli,89109,36.101897203600004,-115.1717761994,7daysbef,7.0,3.0,4.0,0.0,0.0,0.0,True,False,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,0
1707,Sports Deli,89109,36.101897203600004,-115.1717761994,5daysbef,7.0,3.0,4.0,0.0,0.0,0.0,True,False,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,0
1708,Sports Deli,89109,36.101897203600004,-115.1717761994,3daysbef,7.0,3.0,4.0,0.0,0.0,0.0,True,False,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,0
1709,Sports Deli,89109,36.101897203600004,-115.1717761994,1daysbef,7.0,3.0,4.0,0.0,0.0,0.0,True,False,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,0
1710,Sports Deli,89109,36.101897203600004,-115.1717761994,onthatday,7.0,3.0,4.0,0.0,0.0,0.0,True,False,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,0
1711,Sports Deli,89109,36.101897203600004,-115.1717761994,1daysaft,7.0,3.0,4.0,0.0,0.0,0.0,True,False,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,1
1712,Sports Deli,89109,36.101897203600004,-115.1717761994,3daysaft,7.0,3.0,4.0,0.0,0.0,0.0,True,False,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,1
1713,Sports Deli,89109,36.101897203600004,-115.1717761994,5daysaft,7.0,3.0,4.0,0.0,0.0,0.0,True,False,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,1
1714,Sports Deli,89109,36.101897203600004,-115.1717761994,7daysaft,7.0,3.0,4.0,0.0,0.0,0.0,True,False,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,1
1715,Sports Deli,89109,36.101897203600004,-115.1717761994,14daysaft,7.0,3.0,4.0,0.0,0.0,0.0,True,False,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,1
1716,Starbucks,89109,36.099675,-115.171368,14daysbef,3.0,1.0,2.0,0.0,0.0,0.0,True,False,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,0
1717,Starbucks,89109,36.099675,-115.171368,7daysbef,3.0,1.0,2.0,0.0,0.0,0.0,True,False,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,0
1718,Starbucks,89109,36.099675,-115.171368,5daysbef,3.0,1.0,2.0,0.0,0.0,0.0,True,False,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,0
1719,Starbucks,89109,36.099675,-115.171368,3daysbef,3.0,1.0,2.0,0.0,0.0,0.0,True,False,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,0
1720,Starbucks,89109,36.099675,-115.171368,1daysbef,3.0,1.0,2.0,0.0,0.0,0.0,True,False,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,0
1721,Starbucks,89109,36.099675,-115.171368,onthatday,3.0,1.0,2.0,0.0,0.0,0.0,True,False,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,0
1722,Starbucks,89109,36.099675,-115.171368,1daysaft,3.0,1.0,2.0,0.0,0.0,0.0,True,False,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,1
1723,Starbucks,89109,36.099675,-115.171368,3daysaft,3.0,1.0,2.0,0.0,0.0,0.0,True,False,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,1
1724,Starbucks,89109,36.099675,-115.171368,5daysaft,3.0,1.0,2.0,0.0,0.0,0.0,True,False,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,1
1725,Starbucks,89109,36.099675,-115.171368,7daysaft,3.0,1.0,2.0,0.0,0.0,0.0,True,False,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,1
1726,Starbucks,89109,36.099675,-115.171368,14daysaft,3.0,1.0,2.0,0.0,0.0,0.0,True,False,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,1
1727,Strip House,89109,36.110555,-115.171905,14daysbef,56.0,38.0,18.0,0.0,0.0,0.0,True,False,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,0
1728,Strip House,89109,36.110555,-115.171905,7daysbef,56.0,38.0,18.0,0.0,0.0,0.0,True,False,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,0
1729,Strip House,89109,36.110555,-115.171905,5daysbef,56.0,38.0,18.0,0.0,0.0,0.0,True,False,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,0
1730,Strip House,89109,36.110555,-115.171905,3daysbef,59.0,39.0,20.0,1.0,0.0,1.0,True,False,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,0
1731,Strip House,89109,36.110555,-115.171905,1daysbef,61.0,41.0,20.0,0.0,0.0,0.0,True,False,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,0
1732,Strip House,89109,36.110555,-115.171905,onthatday,61.0,41.0,20.0,0.0,0.0,0.0,True,False,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,0
1733,Strip House,89109,36.110555,-115.171905,1daysaft,61.0,41.0,20.0,0.0,0.0,0.0,True,False,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,1
1734,Strip House,89109,36.110555,-115.171905,3daysaft,61.0,41.0,20.0,0.0,0.0,0.0,True,False,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,1
1735,Strip House,89109,36.110555,-115.171905,5daysaft,62.0,42.0,20.0,1.0,1.0,0.0,True,False,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,1
1736,Strip House,89109,36.110555,-115.171905,7daysaft,62.0,42.0,20.0,0.0,0.0,0.0,True,False,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,1
1737,Strip House,89109,36.110555,-115.171905,14daysaft,64.0,43.0,21.0,0.0,0.0,0.0,True,False,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,1
1738,Subway,89101,36.169076200000006,-115.1389825,14daysbef,1.0,1.0,0.0,0.0,0.0,0.0,False,False,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0
1739,Subway,89101,36.169076200000006,-115.1389825,7daysbef,2.0,2.0,0.0,0.0,0.0,0.0,False,False,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0
1740,Subway,89101,36.169076200000006,-115.1389825,5daysbef,2.0,2.0,0.0,0.0,0.0,0.0,False,False,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0
1741,Subway,89101,36.169076200000006,-115.1389825,3daysbef,2.0,2.0,0.0,0.0,0.0,0.0,False,False,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0
1742,Subway,89101,36.169076200000006,-115.1389825,1daysbef,2.0,2.0,0.0,0.0,0.0,0.0,False,False,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0
1743,Subway,89101,36.169076200000006,-115.1389825,onthatday,2.0,2.0,0.0,0.0,0.0,0.0,False,False,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0
1744,Subway,89101,36.169076200000006,-115.1389825,1daysaft,2.0,2.0,0.0,0.0,0.0,0.0,False,False,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1
1745,Subway,89101,36.169076200000006,-115.1389825,3daysaft,2.0,2.0,0.0,0.0,0.0,0.0,False,False,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1
1746,Subway,89101,36.169076200000006,-115.1389825,5daysaft,2.0,2.0,0.0,0.0,0.0,0.0,False,False,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1
1747,Subway,89101,36.169076200000006,-115.1389825,7daysaft,2.0,2.0,0.0,0.0,0.0,0.0,False,False,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1
1748,Subway,89101,36.169076200000006,-115.1389825,14daysaft,2.0,2.0,0.0,0.0,0.0,0.0,False,False,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1
1749,Subway,89101,36.17472720000001,-115.1174737,14daysbef,1.0,1.0,0.0,0.0,0.0,0.0,False,False,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1,0
1750,Subway,89101,36.17472720000001,-115.1174737,7daysbef,1.0,1.0,0.0,0.0,0.0,0.0,False,False,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1,0
1751,Subway,89101,36.17472720000001,-115.1174737,5daysbef,1.0,1.0,0.0,0.0,0.0,0.0,False,False,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1,0
1752,Subway,89101,36.17472720000001,-115.1174737,3daysbef,1.0,1.0,0.0,0.0,0.0,0.0,False,False,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1,0
1753,Subway,89101,36.17472720000001,-115.1174737,1daysbef,1.0,1.0,0.0,0.0,0.0,0.0,False,False,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1,0
1754,Subway,89101,36.17472720000001,-115.1174737,onthatday,1.0,1.0,0.0,0.0,0.0,0.0,False,False,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1,0
1755,Subway,89101,36.17472720000001,-115.1174737,1daysaft,1.0,1.0,0.0,0.0,0.0,0.0,False,False,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1,1
1756,Subway,89101,36.17472720000001,-115.1174737,3daysaft,1.0,1.0,0.0,0.0,0.0,0.0,False,False,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1,1
1757,Subway,89101,36.17472720000001,-115.1174737,5daysaft,1.0,1.0,0.0,0.0,0.0,0.0,False,False,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1,1
1758,Subway,89101,36.17472720000001,-115.1174737,7daysaft,1.0,1.0,0.0,0.0,0.0,0.0,False,False,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1,1
1759,Subway,89101,36.17472720000001,-115.1174737,14daysaft,1.0,1.0,0.0,0.0,0.0,0.0,False,False,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1,1
1760,Subway,89103,36.101546,-115.188592,14daysbef,1.0,0.0,1.0,0.0,0.0,0.0,False,False,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
1761,Subway,89103,36.101546,-115.188592,7daysbef,1.0,0.0,1.0,0.0,0.0,0.0,False,False,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
1762,Subway,89103,36.101546,-115.188592,5daysbef,1.0,0.0,1.0,0.0,0.0,0.0,False,False,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
1763,Subway,89103,36.101546,-115.188592,3daysbef,1.0,0.0,1.0,0.0,0.0,0.0,False,False,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
1764,Subway,89103,36.101546,-115.188592,1daysbef,1.0,0.0,1.0,0.0,0.0,0.0,False,False,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
1765,Subway,89103,36.101546,-115.188592,onthatday,1.0,0.0,1.0,0.0,0.0,0.0,False,False,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
1766,Subway,89103,36.101546,-115.188592,1daysaft,1.0,0.0,1.0,0.0,0.0,0.0,False,False,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1
1767,Subway,89103,36.101546,-115.188592,3daysaft,1.0,0.0,1.0,0.0,0.0,0.0,False,False,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1
1768,Subway,89103,36.101546,-115.188592,5daysaft,1.0,0.0,1.0,0.0,0.0,0.0,False,False,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1
1769,Subway,89103,36.101546,-115.188592,7daysaft,1.0,0.0,1.0,0.0,0.0,0.0,False,False,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1
1770,Subway,89103,36.101546,-115.188592,14daysaft,1.0,0.0,1.0,0.0,0.0,0.0,False,False,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1
1771,Subway,89103,36.1027192,-115.2019841,14daysbef,1.0,0.0,1.0,0.0,0.0,0.0,False,False,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,0
1772,Subway,89103,36.1027192,-115.2019841,7daysbef,1.0,0.0,1.0,0.0,0.0,0.0,False,False,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,0
1773,Subway,89103,36.1027192,-115.2019841,5daysbef,1.0,0.0,1.0,0.0,0.0,0.0,False,False,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,0
1774,Subway,89103,36.1027192,-115.2019841,3daysbef,1.0,0.0,1.0,0.0,0.0,0.0,False,False,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,0
1775,Subway,89103,36.1027192,-115.2019841,1daysbef,1.0,0.0,1.0,0.0,0.0,0.0,False,False,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,0
1776,Subway,89103,36.1027192,-115.2019841,onthatday,1.0,0.0,1.0,0.0,0.0,0.0,False,False,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,0
1777,Subway,89103,36.1027192,-115.2019841,1daysaft,1.0,0.0,1.0,0.0,0.0,0.0,False,False,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,1
1778,Subway,89103,36.1027192,-115.2019841,3daysaft,1.0,0.0,1.0,0.0,0.0,0.0,False,False,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,1
1779,Subway,89103,36.1027192,-115.2019841,5daysaft,1.0,0.0,1.0,0.0,0.0,0.0,False,False,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,1
1780,Subway,89103,36.1027192,-115.2019841,7daysaft,1.0,0.0,1.0,0.0,0.0,0.0,False,False,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,1
1781,Subway,89103,36.1027192,-115.2019841,14daysaft,1.0,0.0,1.0,0.0,0.0,0.0,False,False,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,1
1782,Subway,89109,36.1050207,-115.1735947,14daysbef,0.0,0.0,0.0,0.0,0.0,0.0,True,False,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
1783,Subway,89109,36.1050207,-115.1735947,7daysbef,0.0,0.0,0.0,0.0,0.0,0.0,True,False,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
1784,Subway,89109,36.1050207,-115.1735947,5daysbef,1.0,0.0,1.0,1.0,0.0,1.0,True,False,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
1785,Subway,89109,36.1050207,-115.1735947,3daysbef,1.0,0.0,1.0,0.0,0.0,0.0,True,False,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
1786,Subway,89109,36.1050207,-115.1735947,1daysbef,1.0,0.0,1.0,0.0,0.0,0.0,True,False,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
1787,Subway,89109,36.1050207,-115.1735947,onthatday,1.0,0.0,1.0,0.0,0.0,0.0,True,False,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
1788,Subway,89109,36.1050207,-115.1735947,1daysaft,1.0,0.0,1.0,0.0,0.0,0.0,True,False,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1
1789,Subway,89109,36.1050207,-115.1735947,3daysaft,1.0,0.0,1.0,0.0,0.0,0.0,True,False,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1
